--- Available filters and text transformations: colorize, debug, default, direct, esp32_exception_decoder, hexlify, log2file, nocontrol, printable, send_on_enter, time
--- More details at http://bit.ly/pio-monitor-filters
␀0272571, curr_params.bias: -16.0212593079, current_time_ms: 17159624, curr_params.time_get_image: 484038, offset_y_cm from origin: 0.15, offset_x_cm for ac: -17.46, filterd_offset_x_cm: -17.47
, curr_params.slope: 0.0012948602, curr_params.bias: -16.8384990692, current_time_ms: 17180265, curr_params.time_get_image: 504742, offset_y_cm from origin: 9.00, offset_x_cm for ac: -17.43, filterd_offset_x_cm: -17.42
, curr_params.slope: 0.0012948602, curr_params.bias: -16.8384990692, current_time_ms: 17180276, curr_params.time_get_image: 504742, offset_y_cm from origin: 9.00, offset_x_cm for ac: -17.44, filterd_offset_x_cm: -17.43
, curr_params.slope: 0.0012948602, curr_params.bias: -16.8384990692, current_time_ms: 17180287, curr_params.time_get_image: 504742, offset_y_cm from origin: 10.00, offset_x_cm for ac: -17.44, filterd_offset_x_cm: -17.43
, curr_params.slope: 0.0012948602, curr_params.bias: -16.8384990692, current_time_ms: 17180298, curr_params.time_get_image: 504742, offset_y_cm from origin: 10.00, offset_x_cm for ac: -17.44, filterd_offset_x_cm: -17.43
, curr_params.slope: 0.0012948602, curr_params.bias: -16.8384990692, current_time_ms: 17180309, curr_params.time_get_image: 504742, offset_y_cm from origin: 10.00, offset_x_cm for ac: -17.44, filterd_offset_x_cm: -17.44
, curr_params.slope: 0.0012948602, curr_params.bias: -16.8384990692, current_time_ms: 17180320, curr_params.time_get_image: 504742, offset_y_cm from origin: 11.00, offset_x_cm for ac: -17.45, filterd_offset_x_cm: -17.44
, curr_params.slope: 0.0012948602, curr_params.bias: -16.8384990692, current_time_ms: 17180331, curr_params.time_get_image: 504742, offset_y_cm from origin: 11.00, offset_x_cm for ac: -17.45, filterd_offset_x_cm: -17.44
, curr_params.slope: 0.0012948602, curr_params.bias: -16.8384990692, current_time_ms: 17180342, curr_params.time_get_image: 504742, offset_y_cm from origin: 11.00, offset_x_cm for ac: -17.45, filterd_offset_x_cm: -17.44
, curr_params.slope: 0.0012948602, curr_params.bias: -16.8384990692, current_time_ms: 17180353, curr_params.time_get_image: 504742, offset_y_cm from origin: 12.00, offset_x_cm for ac: -17.45, filterd_offset_x_cm: -17.45
, curr_params.slope: 0.0012948602, curr_params.bias: -16.8384990692, current_time_ms: 17180364, curr_params.time_get_image: 504742, offset_y_cm from origin: 12.00, offset_x_cm for ac: -17.46, filterd_offset_x_cm: -17.45
, curr_params.slope: 0.0012948602, curr_params.bias: -16.8384990692, current_time_ms: 17180375, curr_params.time_get_image: 504742, offset_y_cm from origin: 12.00, offset_x_cm for ac: -17.46, filterd_offset_x_cm: -17.45
, curr_params.slope: 0.0012948602, curr_params.bias: -16.8384990692, current_time_ms: 17180386, curr_params.time_get_image: 504742, offset_y_cm from origin: 13.00, offset_x_cm for ac: -17.46, filterd_offset_x_cm: -17.45
, curr_params.slope: 0.0012948602, curr_params.bias: -16.8384990692, current_time_ms: 17180397, curr_params.time_get_image: 504742, offset_y_cm from origin: 13.00, offset_x_cm for ac: -17.46, filterd_offset_x_cm: -17.46
, curr_params.slope: 0.0012948602, curr_params.bias: -16.8384990692, current_time_ms: 17180408, curr_params.time_get_image: 504742, offset_y_cm from origin: 13.00, offset_x_cm for ac: -17.46, filterd_offset_x_cm: -17.46
, curr_params.slope: 0.0006752808, curr_params.bias: -17.4366798401, current_time_ms: 17180420, curr_params.time_get_image: 505003, offset_y_cm from origin: 9.34, offset_x_cm for ac: -17.46, filterd_offset_x_cm: -17.46
, curr_params.slope: 0.0006752808, curr_params.bias: -17.4366798401, current_time_ms: 17180431, curr_params.time_get_image: 505003, offset_y_cm from origin: 9.34, offset_x_cm for ac: -17.45, filterd_offset_x_cm: -17.46
, curr_params.slope: 0.0006752808, curr_params.bias: -17.4366798401, current_time_ms: 17180442, curr_params.time_get_image: 505003, offset_y_cm from origin: 9.34, offset_x_cm for ac: -17.45, filterd_offset_x_cm: -17.46
, curr_params.slope: 0.0006752808, curr_params.bias: -17.4366798401, current_time_ms: 17180453, curr_params.time_get_image: 505003, offset_y_cm from origin: 10.34, offset_x_cm for ac: -17.45, filterd_offset_x_cm: -17.45
, curr_params.slope: 0.0006752808, curr_params.bias: -17.4366798401, current_time_ms: 17180464, curr_params.time_get_image: 505003, offset_y_cm from origin: 10.34, offset_x_cm for ac: -17.45, filterd_offset_x_cm: -17.45
